Quelle,Quelle-Id,Quelle-URL,Status,AnzeigeName,Title,Type-Id,Version,ZulassungStatus,ZulassungAb,ZulassungBis,AbgekündigtSeit,Release,Anwendung-Ids
Polarion,ML-119453,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-119453,final,Zeitdienst,gemProdT_ZeitD_PTV_1.5.5-0,gemProdT_ZeitD,1.5.5-0,endOfLife,2020-03-03,2021-11-05,,R3.1.3,
Polarion,ML-119454,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-119454,final,Zeitdienst,gemProdT_ZeitD_PTV_1.5.6-0,gemProdT_ZeitD,1.5.6-0,endOfLife,2020-06-30,2021-11-05,,R4.0.0,
Polarion,ML-119455,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-119455,final,Zeitdienst,gemProdT_ZeitD_PTV_1.5.7-0,gemProdT_ZeitD,1.5.7-0,discontinued,2020-11-12,2022-02-17,,R4.0.1,
Polarion,ML-126495,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-126495,final,Zeitdienst,gemProdT_ZeitD_PTV_1.5.8-0,gemProdT_ZeitD,1.5.8-0,approvable,2022-02-18,,,TI_Baseline_2022-1,
Polarion,ML-119547,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-119547,final,Zentrales Netz der TI,gemProdT_ZentrNetz_PTV_1.5.6-0,gemProdT_ZentrNetz,1.5.6-0,valid,2019-10-09,2020-12-04,,R3.1.2,
Polarion,ML-119456,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-119456,final,Zentrales Netz der TI,gemProdT_ZentrNetz_PTV_1.5.6-1,gemProdT_ZentrNetz,1.5.6-1,endOfLife,2020-12-04,2021-06-30,,R3.1.3 Hotfix 7,
Polarion,ML-119457,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-119457,final,Zentrales Netz der TI,gemProdT_ZentrNetz_PTV_1.5.8-0,gemProdT_ZentrNetz,1.5.8-0,endOfLife,2020-06-30,2021-06-30,,R4.0.0,
Polarion,ML-121514,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-121514,final,Zentrales Netz der TI,gemProdT_ZentrNetz_PTV_1.5.9-0,gemProdT_ZentrNetz,1.5.9-0,endOfLife,2021-06-30,2022-01-24,,CI-Maintenance_21.2,
Polarion,ML-126840,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-126840,final,Zentrales Netz der TI,gemProdT_ZentrNetz_PTV_1.6.0-0,gemProdT_ZentrNetz,1.6.0-0,approvable,2022-01-24,,,CI_Maintenance_21.2,
Polarion,ML-126496,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-126496,final,Zentrales Netz der TI,gemProdT_ZentrNetz_PTV_1.6.1-0,gemProdT_ZentrNetz,1.6.1-0,approvable,2022-02-18,,,TI_Baseline_2022-1,
Polarion,ML-124869,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-124869,final,Bestätigungsgegenstand Primärsystem-Schnittstelle E-Rezept: abgebendes System,gemSST_PS_eRp_abgebend_V_1.0.0-0,gemSST_PS_eRp_abgebend,1.0.0-0,endOfLife,2021-06-21,,,Release E-Rezept 1.1.0,ML-126564
Polarion,ML-126546,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-126546,final,Primärsystem-Schnittstelle E-Rezept: abgebendes System,gemSST_PS_eRp_abgebend_V_1.0.0-0,gemSST_PS_eRp_abgebend,1.0.0-0,approvable,2021-06-21,,,TI_Baseline_2022-1,ML-126564
Polarion,ML-126545,https://polarion.int.gematik.de/polarion/#/project/Mainline_OPB1/workitem?id=ML-126545,final,Primärsystem-Schnittstelle E-Rezept: verordnendes System,gemSST_PS_eRp_verordnend_V_1.0.0-0,gemSST_PS_eRp_verordnend,1.0.0-0,approvable,2021-06-21,,,TI_Baseline_2022-1,ML-126564
